lat,lon,month,day_of_year,ndvi,ndwi,ndbi,nbr,no2,so2,co,o3,temperature,dewpoint,wind_speed,rainfall,lst,temp_diff,pollution_index,green_inverse,aqi,heat_score,flood_score,veg_score
19.07,72.87,5,146,0.6405028085629435,0.5029884763266138,0.3428005197020782,0.2765574668918507,0.0294706165398197,0.0416897251560523,0.7381717421626133,0.0651644592520461,30.85,27.227304660674424,21.6,2.0,31.583409498427123,3.6226953393255776,0.8093320838584853,0.3594971914370565,0.4326287550662523,9.112943789660612,29.14942381633069,58.519131518457336
19.07,72.87,11,324,0.4544673283845624,0.1248547389020063,0.4976090248752933,0.2955191119504763,0.0627288381650468,0.0364862956103498,0.9945888683104944,0.0270274087793003,15.419328996165268,11.64235436944652,1.468161855181604,0.6826086089849319,19.539040681483787,3.776974626718749,1.093804002085891,0.5455326716154376,6.869305555443164,4.913447099743832,7.60795416307018,39.53635059944671
12.97,77.59,5,148,0.4732008904698382,0.3135581142170809,0.1942308957880185,0.1670097691995665,0.0479427284645843,0.0244041073758982,0.6321232212769471,0.0511917852482035,33.684971678856066,30.23682858128679,2.2388879751359956,5.4050336117314215,36.33032667228792,3.4481430975692717,0.7044700571174296,0.5267991095301617,3.3528141743934814,15.487866084899444,26.487972934316893,43.979893662992495
23.02,72.57,7,212,0.6447888597605433,0.3938595817590369,0.526075872264183,0.178583669992049,0.0636693448886999,0.0348627270710869,0.9458818121326072,0.0302745458578262,23.351729129715302,15.776921291712585,1.5053061266041377,0.2753711502001007,27.391163122127058,7.574807838002723,1.044413884092394,0.3552111402394566,6.509838579953602,5.810306431321305,20.243721388352046,60.90721257621335
12.97,77.59,7,198,0.2210236025457727,0.2375603663665346,0.5600304417528585,0.2649638251846833,0.0678347917732504,0.03263665492728,0.8790996478184021,0.0347266901454398,25.00655805876908,18.559049297462188,4.027339213044453,2.0132076175784026,28.52216100398418,6.447508761306892,0.9795710945189328,0.7789763974542272,2.7677967363882185,20.0295236717352,15.904433553483535,16.803083750883612
17.38,78.48,5,128,0.7335320086158552,0.4408842530522419,0.3947316436151941,0.1168268388866563,0.0157955037260769,0.0219352005367905,0.5580560161037166,0.0561295989264188,33.146783182696424,27.166691816166427,5.252348443489806,14.330807451515136,33.44153445486608,5.980091366529997,0.5957867203665841,0.2664679913841448,1.2397949090722165,8.54720810548432,50.705827555642365,71.01666408385239
12.97,77.59,6,180,0.4031272175369499,0.3578771796541745,0.5479955779859954,0.142287637212104,0.0435500426112882,0.0295697776699546,0.7870933300986408,0.0408604446600906,21.220586419338066,17.176718873940175,6.693702103891972,1.8889138198832147,25.638201567038777,4.043867545397887,0.8602131503798838,0.59687278246305,1.4747111610860215,11.687892933532115,21.671686622475157,37.46696900945291
26.85,80.95,3,66,0.5747497073364871,0.5659705743417306,0.1124590834874751,0.1231574898571312,0.0139532656253567,0.0209298618719736,0.5278958561592092,0.0581402762560527,38.696333911980645,36.457641808807566,5.968817587424406,1.6904689118611629,39.02758982804482,2.2386921031730793,0.5627789836565396,0.4252502926635129,1.0429089573404104,14.938543519183902,31.679466540808857,55.01182093650608
13.08,80.27,7,212,0.7380325797512406,0.1755552927354346,0.421027493248146,0.3062913255522233,0.0789440696720401,0.0475403924228505,0.7375986382111366,0.0394678350495114,31.299999999999997,28.024716643678538,18.4,0.7,33.67576771954597,3.275283356321463,0.8640831003060272,0.2619674202487594,0.6177099781556289,7.822027855808035,10.177764636771734,67.67743146407959
19.07,72.87,8,229,0.4417092271740125,0.2162368604426323,0.3476192559957777,0.178987196509429,0.066423482019285,0.0371767691367596,1.0153030741027884,0.0256464617264807,17.430039253316775,10.222893994230631,5.421187950971924,0.1138476728956584,20.97625793637821,7.207145259086143,1.118903325258833,0.5582907728259874,2.344417679038255,5.232812752309252,11.039538367922932,40.59117878721268
13.08,80.27,12,340,0.2162221624596725,0.5545730859882906,0.5717259416021956,0.3748511823032709,0.0645020025319738,0.0238876437014812,0.5464668152854274,0.0640938066660362,26.55,23.913145566906618,15.6,17.1,28.416245247461188,2.636854433093383,0.6348564615188825,0.7837778375403275,0.5352827144701103,21.030468116470136,61.92865429941453,14.12519259990183
13.08,80.27,11,313,0.3709806128996347,0.078889045219373,0.6871717135611322,0.102258293680726,0.067301180688927,0.0378029585107077,1.0340887553212328,0.0243940829785844,16.728205501890585,11.413519391169434,6.607748315231431,1.2607327224186884,19.386675772908266,5.314686110721151,1.1391928945208676,0.6290193871003653,1.9852931955451536,9.922404231440051,6.465917705806031,35.052895416348946
28.61,77.2,8,215,0.5604603121186683,0.1872099917218513,0.4981654655474477,0.2908780102651852,0.0484964206758358,0.0353073004816193,0.95921901444858,0.0293853990367613,19.016647738739863,12.576334299968384,3.8444790192818226,2.4674189214743096,20.33690600243385,6.440313438771479,1.043022735606035,0.4395396878813317,2.8968076311290023,3.7772409620145138,14.295337429041185,50.228471006563126
19.07,72.87,10,304,0.3638047249137666,0.0009476702874543,0.4377150668657442,0.1834401853035785,0.0621886942248296,0.0386745635472959,1.0602369064188792,0.022650872905408,19.41535540501908,15.951948093791994,1.504955759586788,9.64865379490822,21.394877790273448,3.4634073112270833,1.1611001641910048,0.6361952750862334,7.070810615580208,9.589149960836018,19.344691104189152,32.711668785305086
13.08,80.27,10,286,0.1305282269002948,0.1277367115139887,0.6608331712194954,0.2786289262674365,0.0665935770357336,0.0397784834150565,1.093354502451697,0.0204430331698868,17.07303110119774,11.762690549338252,3.110321850522502,2.9482978624799276,18.541091513596527,5.310340551859486,1.1997265629024874,0.8694717730997052,4.0702944359296245,16.791327909863938,12.28343130065929,7.48024416468075
26.85,80.95,2,47,0.4912323872408358,0.463556170172357,0.3462940824823566,0.1073808169423369,0.0405654172542766,0.0227635596170408,0.5829067885112262,0.0544728807659182,30.138419422278226,22.513262907587286,7.075899540596436,16.606307367954905,30.806340538154412,7.625156514690939,0.6462357653825438,0.5087676127591642,1.106049535972866,13.037081080183926,56.39042324452767,46.975622385236846
13.08,80.27,1,19,0.3917719557410095,0.25785380813001,0.4265062231196442,0.1781387400173794,0.0314886385349164,0.0267873033830763,0.7036191014922907,0.0464253932338472,32.37659309746153,28.91774261345682,4.219332775896778,20.467700232603185,35.681620460671326,3.45885048400471,0.7618950434102835,0.6082280442589905,1.9629066289757533,19.40468624589832,53.82809087170686,35.614420773753366
23.02,72.57,3,78,0.6545660475900383,0.4314116087889297,0.2288868105958845,0.1602013782349266,0.0468048236855542,0.0202589954482757,0.5077698634482739,0.0594820091034484,34.804379189682194,29.18174950030424,4.526662003496764,7.301768701662308,36.994554622693066,5.6226296893779555,0.5748336825821039,0.3454339524099616,1.5621662110810597,11.152442659906708,36.1741178427711,62.2525771943053
28.61,77.2,7,206,0.6038714230411436,0.1234588472324805,0.4445005979065727,0.0951068532165353,0.051601937341792,0.0339359027665646,0.91807708299694,0.0321281944668706,21.87418175892358,13.640421901514532,2.802488974682672,4.096536698081719,26.15462053834439,8.233759857409048,1.0036149231052969,0.3961285769588564,3.719681563051118,5.112340328796524,14.366015757787466,58.48500523978366
28.61,77.2,9,261,0.3818240710010568,0.2709566029032765,0.5576756168330675,0.3481757373078701,0.0405668245402391,0.0127819766885361,0.751293399893898,0.0472036726093232,28.1,23.928908970870793,23.1,2.1,31.012691967039068,4.171091029129208,0.8046422011226733,0.6181759289989431,0.4001006110624326,17.47584162841069,17.747830145163825,31.21889235394828
12.97,77.59,10,278,0.0038618807997931,0.1614630212585722,0.5166093906766352,0.3053444921603475,0.0714305936522791,0.0399732497310815,1.0991974919324463,0.0200535005378368,18.053842849578164,14.82140106732575,1.6826504326807428,2.574162866752509,20.25214110679195,3.2324417822524136,1.2106013353158074,0.9961381192002068,6.848980917373057,20.152801239599224,13.22147679643363,0.0
19.07,72.87,3,86,0.6423770055192088,0.6181502345792574,0.2938161222446289,0.1796457104258073,0.0367142178902553,0.0200408100385282,0.5012243011558463,0.0599183799229435,32.257601795109885,28.93778499869099,4.8319309025546335,4.761011962477098,34.79672552764875,3.3198167964188947,0.5579793290846299,0.3576229944807911,1.3843427385785274,10.234669612719593,40.42953565391707,60.64478634340473
13.08,80.27,11,327,0.3516783625999408,0.3083368342454397,0.3792141982218761,0.3114650667198497,0.0586326069073346,0.0360847687011512,0.982543061034538,0.0278304625976974,18.041581969705614,9.200194636082074,7.892745732206784,24.813829494616577,23.02732337220916,8.841387333623544,1.0772604366430238,0.6483216374000592,1.5765499153482845,9.170779100736096,65.04450070150514,28.93853492559708
13.08,80.27,3,84,0.6599851599148399,0.2625743543790078,0.3729875566536549,0.0574663201113491,0.0176063747005405,0.0200777779058206,0.5023333371746204,0.0598444441883586,31.18564018405087,26.96588906913039,5.011336903040702,0.036978719895117,32.23546620757428,4.219751114920481,0.5400174897809816,0.3400148400851601,1.2026784526943086,9.193780723389072,13.202675158740629,64.84918958925701
28.61,77.2,8,238,0.3666605389226701,0.0970299068648262,0.2219794301202394,0.1908012628436461,0.0865780596044216,0.0381653805144591,1.0449614154337747,0.0236692389710816,17.667113204167002,7.786604256708568,4.237670160644414,11.62948388431304,22.059620572779615,9.880508947458434,1.1697048555526557,0.6333394610773299,3.1649291392669854,6.671420907439677,28.110463111867396,32.85002863539409
12.97,77.59,5,145,0.6228646087149718,0.4311694840462836,0.2258933455976725,0.1314259793249991,0.0367050876247994,0.0239837593677507,0.6195127810325232,0.0520324812644984,28.558832069669783,21.6115700476333,7.646030478438639,69.63487654449989,28.837546894987877,6.947262022036483,0.6802016280250733,0.3771353912850281,1.0561179376588457,6.503675297858823,100.0,59.6579412849972
23.02,72.57,7,207,0.4775382674851958,0.0629698399153544,0.5987941915752103,0.3547217379630942,0.0641211974682063,0.0340935595881562,0.9228067876446864,0.0318128808236875,17.8477549474817,12.98412437270613,6.246148262844475,1.213128720073247,21.193822378098353,4.86363057477557,1.0210215447010489,0.5224617325148042,1.9023968746345576,6.943818078366586,5.574749435914216,40.65939198925769
13.08,80.27,10,289,0.3487949202100804,0.0585065795539528,0.6258898588198651,0.277408014237336,0.0780402772209856,0.0396573993765485,1.0897219812964565,0.0206852012469029,13.974801142780729,7.038426004402231,4.508877752980809,13.642096512594383,16.372814986104977,6.936375138378496,1.2074196578939906,0.6512050797899196,3.017722859491673,7.694296049118094,30.209522002886413,29.33133173626132
13.08,80.27,10,283,0.4870045722592824,0.5434212860373722,0.2630823207999901,0.3155779655204349,0.0530993108065675,0.0498988691874306,1.197678100461547,0.0501229373592767,28.799999999999997,23.59831614489311,13.5,0.6,29.8638202714288,5.201683855106886,1.3006762804555452,0.5129954277407176,1.092737592669751,11.379832121650072,28.371064301868607,42.38889791551954
13.08,80.27,10,275,0.6933670102343952,0.4642381444266533,0.2989483980205772,0.1809677006575429,0.0236214650498645,0.0348984893773809,1.1632173191533524,0.0520844089002213,29.95,25.909816970096447,21.2,0.3,31.183981116764624,4.040183029903552,1.2217372735805978,0.3066329897656048,0.6181841262020853,6.518668008203303,23.811907221332667,65.71734701028866
26.85,80.95,9,251,0.463310627170175,0.5157088839813364,0.4851902616714373,0.3054809633337606,0.0596354653634162,0.0253290362957795,1.0447886850153996,0.0450897293153723,29.3,23.87059435876801,22.9,8.3,30.779772580265643,5.429405641231991,1.1297531866745951,0.536689372829825,0.5744103562303144,14.836515575688813,42.385444199066825,40.2214434503423
13.08,80.27,2,52,0.6178140961537214,0.4261557249692064,0.3200574146228185,0.2284117999992336,0.0348268849283518,0.0221970414892922,0.5659112446787673,0.0556059170214155,29.580456151800973,23.214520825267815,1.885897616710038,0.5916541568111267,30.132469619891143,6.365935326533158,0.6229351710964114,0.3821859038462786,3.3422047127950103,8.496120223484368,22.491094562082573,57.21317361538747
22.57,88.36,10,281,0.3239787086025964,0.0,0.6819526097635012,0.1058043775209148,0.082867830332353,0.0399222220941793,1.0976666628253795,0.0201555558116413,15.698697850138098,7.810385608219278,3.842410598247902,0.4973328344239487,18.753036544064393,7.88831224191882,1.220456715251912,0.6760212913974035,3.5442530627342315,10.575424727845489,0.9946656688478974,30.281783309841348
28.61,77.2,12,362,0.4248996412550421,0.4024565652793579,0.5451612796416425,0.1892188772897757,0.0492249190136807,0.0305161966722325,0.8154859001669763,0.0389676066555349,26.472150903615443,21.38364596190993,3.894578360949132,1.1453994421638225,27.009734588500944,5.088504941705512,0.8952270158528896,0.5751003587449579,2.532442663403935,14.043619387123169,22.413627148295543,38.705586579708694
13.08,80.27,5,133,0.5842473718654573,0.5236862046304706,0.2282443704656701,0.2350951430756861,0.0191406778743143,0.0224733317246799,0.5741999517403975,0.0550533365506401,35.788381869862256,32.418075203778585,7.53385962737528,36.94212340708822,38.63704257803234,3.370306666083671,0.6158139613393917,0.4157526281345427,0.9251294264960356,14.24032625703381,100.0,53.722834325032
28.61,77.2,5,125,0.7210687233059424,0.387808604162969,0.4377732138053943,0.3330463315965631,0.0453353130898813,0.0231172827522411,0.3301216595157462,0.0645213814221791,25.700000000000003,20.01046810956153,13.5,5.4,25.77199568234512,5.689531890438474,0.3985742553578687,0.2789312766940576,0.4049602789147503,3.3272691435792083,30.190430208148452,65.44594569866298
26.85,80.95,1,11,0.7469629961782718,0.1908307461287351,0.234983249096125,0.3998367283294902,0.05883480445193,0.019590167445938,0.4622389964392613,0.0411456409713416,12.8,8.953808380084634,9.2,0.0,14.326983146735792,3.846191619915365,0.5406639683371294,0.2530370038217282,0.7676233155847759,-9.360962450366166,9.541537306436757,66.69956505123737
13.08,80.27,5,143,0.4749901448142541,0.4486950337706086,0.1022079696009508,0.1639515717897742,0.0364626757586137,0.0237123718540416,0.6113711556212497,0.0525752562919166,36.221147280563315,27.80261903806693,2.531455963503022,11.116649745200949,41.18227353718028,8.418528242496386,0.6715462032339051,0.5250098551857458,2.8070149814297247,17.237631053017626,44.66805117893233,44.21998304562993
17.38,78.48,12,342,0.3945320482198229,0.1910086697151241,0.5343901390791471,0.2291768376580551,0.0447460106892364,0.033856634062436,0.9156990218730824,0.0322867318751278,18.817632139507612,14.825220169915935,1.0482372909953177,4.28983989000295,20.42721623958463,3.992411969591675,0.9943016666247548,0.6054679517801771,7.741317856528034,9.04492088582598,18.13011326576211,34.8696680688212
23.02,72.57,12,357,0.4883308064992767,0.245321133063774,0.1608892192128566,0.1067675853695286,0.0458935744814114,0.0313727877211326,0.8411836316339796,0.0372544245577347,28.20916567673175,20.113376714082204,4.028222394786368,2.012836440169658,32.87058797849565,8.095788962649547,0.9184499938365236,0.5116691935007234,2.4869156571844715,10.924727229064832,16.29172953352802,46.6977289425371
17.38,78.48,3,76,0.6727524195427441,0.5439423282433852,0.2676043535165074,0.2056672028780334,0.0301136883883893,0.0203426006234514,0.5102780187035435,0.0593147987530971,29.789882769153788,20.81421406108701,3.4642287391727113,55.02001601937033,33.70499272846865,8.975668708066777,0.5607343077153842,0.3272475804572559,1.818955010731879,7.49991015200024,100.0,63.16189789671374
17.38,78.48,7,188,0.6020337507368029,0.2315568022364189,0.4148193027119348,0.2371302721703179,0.048621721576696,0.0309453674981719,0.8283610249451598,0.038109265003656,19.600946690884008,10.676240893179449,0.6965924181215597,3.9888986687818777,23.660703404608725,8.924705797704561,0.907928114020028,0.3979662492631971,9.391612897851005,2.9858648718398833,19.555637449384697,55.46076963027392
19.07,72.87,7,195,0.7649773818009922,0.4682795920503568,0.2653521264877103,0.2055817441823451,0.0127261093097404,0.02959123567271,0.6546478769436951,0.0506509179509197,26.299999999999997,24.204965347424693,21.0,32.7,26.69385454388962,2.095034652575304,0.6969652219261455,0.2350226181990078,0.3611959440917027,0.8623561740142236,88.81397960251785,72.38610329645232
19.07,72.87,3,78,0.675887689708497,0.3940386649987823,0.2044577623474407,0.1912880353624785,0.0436446608859138,0.0202589954482757,0.5077698634482739,0.0594820091034484,34.32365548025241,26.29882003795897,6.712930181930835,13.706226925827004,38.13469464542053,8.024835442293444,0.5716735197824635,0.324112310291503,1.0711423553990165,10.370183065971862,47.11438710159312,63.76300826360013
23.02,72.57,12,341,0.5160490698787727,0.1591324536707798,0.6396365662587322,0.1864514862287981,0.0595919359148066,0.0340148798920597,0.9204463967617922,0.0319702402158805,16.17206852490999,10.188797759246402,2.41827549232296,5.660388938415094,18.921631889148692,5.983270765663587,1.0140532125686583,0.4839509301212272,4.32731256399601,4.67741739542374,19.27740056036918,47.875877263301305
13.08,80.27,9,269,0.3464253946488098,0.2480294675563119,0.3640891542133078,0.194096001075077,0.0734188308805551,0.0399665890175417,1.098997670526251,0.0200668219649166,18.18416702401062,9.17916212745302,0.5757228421157136,8.431456761262446,20.78280005437339,9.005004896557601,1.2123830904243478,0.6535746053511902,13.968649955509424,8.57505323098611,29.264386900340487,30.760619443379444
17.38,78.48,7,210,0.2016232758892921,0.1732838522207416,0.3707483411753809,0.2986645575287457,0.0563565406356186,0.0345590669350845,0.9367720080525376,0.0308818661298308,18.827529249700664,11.33647577905612,7.141192206677508,1.1912229736950806,22.321308411026,7.491053470644545,1.027687615623241,0.7983767241107078,1.657800514981287,13.768942283233176,11.046638558427242,14.189036438354298
